id,type,name,latitude_deg,longitude_deg,elevation_ft,iso_region,municipality,scheduled_service,gps_code,local_code,score
7690,small_airport,Gottwald Field,29.66690063,-97.50029755,440,US-TX,Harwood,0,10TE,10TE,50
10024,small_airport,Wilbourn Ranch Airport,29.69190025,-97.43360138,350,US-TX,Harwood,0,32TA,32TA,50
7560,small_airport,Ultralight International Ultralightport,32.94869995,-97.3289032,820,US-TX,Haslet,0,0TS2,0TS2,50
11155,small_airport,Tater Farms Strip,29.66799927,-81.49729919,14,US-FL,Hastings,0,46FD,46FD,50
14914,small_airport,Hutson Airfield,29.72800064,-81.43979645,50,US-FL,Hastings,0,8FL0,8FL0,50
11294,small_airport,Willow Ridge Airport,44.6719017,-92.82630157,839,US-MN,Hastings,0,49MN,49MN,50
22160,small_airport,Sandy Flats Airport,44.7052002,-92.81189728,835,US-MN,Hastings,0,MN55,MN55,50
22162,small_airport,Sky Meadow Airport,44.6977005,-92.8640976,820,US-MN,Hastings,0,MN58,MN58,50
19683,small_airport,Hatch Municipal Airport,32.66109848,-107.197998,4080,US-NM,Hatch,0,E05,E05,50
25269,small_airport,Bryce Woodland Estates Landing Strip,37.58440018,-112.3919983,7600,US-UT,Hatch,0,UT26,UT26,50
15729,small_airport,Short Stop Airport,37.89970016,-87.21779633,395,US-IN,Hatfield,0,9II1,9II1,50
17929,small_airport,Renshaw Airport,37.89250183,-87.19000244,380,US-IN,Hatfield,0,II45,II45,50
22293,small_airport,Feutz Airport,39.09999847,-92.00930023,890,US-MO,Hatton,0,MO88,MO88,50
22851,small_airport,Gensrich Airport,47.70420074,-97.35009766,1021,US-ND,Hatton,0,ND20,ND20,50
14946,small_airport,Thrust Industries Airport,38.21250153,-87.57949829,460,US-IN,Haubstadt,0,8II3,8II3,50
14645,small_airport,Touchstone Ridge Ultralightport,32.55289841,-93.59320068,180,US-LA,Haughton,0,84LA,84LA,50
13887,small_airport,Peavy Farms Airport,30.6704998,-84.41410065,270,US-FL,Havana,0,76FD,76FD,50
15702,small_airport,Saranac Farm Airport,30.65250015,-84.47470093,230,US-FL,Havana,0,9FL2,9FL2,50
17217,small_airport,Dogwood Farm Airport,30.53720093,-84.45189667,200,US-FL,Havana,0,FA26,FA26,50
17326,small_airport,Rutten Dusting Strip,30.67939949,-84.36910248,260,US-FL,Havana,0,FD55,FD55,50
12874,small_airport,Hickory Hill Airport,34.9367981,-76.94470215,30,US-NC,Havelock,0,62NC,62NC,50
22827,small_airport,Dogwood Farm Airport,34.88180161,-76.94270325,26,US-NC,Havelock,0,NC87,NC87,50
9003,closed,Blocker Field,37.858299,-97.817802,1523,US-KS,Haven,0,,,50
24640,small_airport,Gail Ballard Airport,37.60839844,-99.11569977,2165,US-KS,Haviland,0,SN63,SN63,50
6550,closed,Sands Ranch Airport,48.537498,-109.705002,2600,US-MT,Havre,0,,,50
9900,closed,Hawarden Municipal Airport,43.0369,-96.493102,1190,US-IA,Hawarden,0,,,50
10547,closed,Lamar Field,37.896702,-86.789397,410,US-KY,Hawesville,0,,,50
9594,small_airport,Monroe Field,38.96559906,-91.11810303,710,US-MO,Hawk Point,0,2MU9,2MU9,50
13813,small_airport,Koala-T-Field Airport,39.04000092,-91.13040161,690,US-MO,Hawk Point,0,74MU,74MU,50
22297,small_airport,Keeven Air Ranch Airport,39.044819,-91.148094,700,US-MO,Hawk Point,0,MO93,MO93,50
17694,small_airport,Hawk Field,42.88690186,-91.93609619,1115,US-IA,Hawkeye,0,IA15,IA15,50
8020,small_airport,Holly Lake Ranch Airport,32.69760132,-95.20770264,409,US-TX,Hawkins,0,16TE,16TE,50
8705,small_airport,Hawk Ranch Airport,32.63759995,-95.16130066,335,US-TX,Hawkins,0,1TX9,1TX9,50
25938,small_airport,Diderrich Ranch Airport,45.53659821,-90.70490265,1403,US-WI,Hawkins,0,WS44,WS44,50
22654,small_airport,Johnston Airport,46.85749817,-96.23519897,1360,US-MN,Hawley,0,MY99,MY99,50
24020,small_airport,Mountain Bay Air Park Inc Airport,41.38010025,-75.23239899,1500,US-PA,Hawley,0,PA49,PA49,50
7676,small_airport,Hoolie Airport,47.83330154,-106.4840012,2526,US-MT,Haxby,0,10MT,10MT,50
22455,small_airport,Nelson Airport,47.76670074,-106.1880035,2425,US-MT,Haxby / Fort Peck,0,MT58,MT58,50
18435,small_airport,Haxtun Municipal Airport,40.625,-102.6029968,4035,US-CO,Haxtun,0,K17V,17V,50
10060,small_airport,Orr Ranch Airport,42.38610077,-102.5749969,3880,US-NE,Hay Springs,0,33NE,33NE,50
17618,small_airport,Haycock Airport,65.2009964,-161.1569977,175,US-AK,Haycock,0,HAY,HAY,50
17784,small_airport,Ranch Aero Airport,47.8288002,-116.7839966,2315,US-ID,Hayden Lake,0,ID06,ID06,50
8407,small_airport,Goose Island Airport,30.03079987,-92.83350372,4,US-LA,Hayes,0,1LA3,1LA3,50
24508,small_airport,Hayes Emergency Airstrip,44.37080002,-101.0090027,1986,US-SD,Hayes,0,SD21,SD21,50
12876,small_airport,Beebe Airport,40.44749832,-100.7929993,2860,US-NE,Hayes Center,0,62NE,62NE,50
22751,small_airport,Tusquittee Landing Airport,35.08539963,-83.73629761,2000,US-NC,Hayesville,0,NC08,NC08,50
13768,small_airport,Philip Ranch Airport,38.7806015,-99.22119904,1923,US-KS,Hays,0,73KS,73KS,50
14990,small_airport,Rans Airport,38.90499878,-99.35089874,2100,US-KS,Hays,0,8KS4,8KS4,50
17975,small_airport,Buchta Airport,38.49280167,-86.93309784,520,US-IN,Haysville,0,II96,II96,50
16976,small_airport,Laurie Field,41.96820068,-72.53980255,129,US-CT,Hazardville,0,CT19,CT19,50
25775,small_airport,Rigdon Private Airport,42.52420044,-90.59100342,880,US-WI,Hazel Green,0,WI81,WI81,50
7040,small_airport,W Johnson Field,44.77999878,-95.66359711,1060,US-MN,Hazel Run,0,09MN,09MN,50
11270,small_airport,Circle A Ranch Airport,45.79380035,-89.73010254,1640,US-WI,Hazelhurst,0,48WI,48WI,50
25235,small_airport,Hazelton Municipal Airport,42.57910156,-114.1380005,4172,US-ID,Hazelton,0,U94,U94,50
7398,small_airport,Saville Private Airport,46.46530151,-100.1050034,1961,US-ND,Hazelton,0,0ND7,0ND7,50
11250,small_airport,Schirmeister Private Airport,46.51250076,-100.5500031,1650,US-ND,Hazelton,0,48ND,48ND,50
13270,small_airport,Hazelton Municipal Airport,46.48189926,-100.2699966,2003,US-ND,Hazelton,0,6H8,6H8,50
22892,small_airport,Humann Private Airstrip,46.49309921,-100.1790009,1980,US-ND,Hazelton,0,ND85,ND85,50
8823,small_airport,Skarda/Tollville Airport,34.71760178,-91.53900146,218,US-AR,Hazen,0,21AR,21AR,50
16304,small_airport,Greenwalt Company Airport,34.80670166,-91.60829926,232,US-AR,Hazen,0,AR10,AR10,50
19002,small_airport,Hazen Municipal Airport,34.75939941,-91.63809967,230,US-AR,Hazen,0,K6M0,6M0,50
18369,small_airport,Headland Municipal Airport,31.36429977,-85.3117981,359,US-AL,Headland,0,K0J6,0J6,50
17860,small_airport,Cptpa Headquarters Airport,46.61709976,-115.8000031,3314,US-ID,Headquarters,0,ID84,ID84,50
19810,small_airport,Healdton Municipal Airport,34.2492981,-97.47389984,956,US-OK,Healdton,0,KF32,F32,50
17655,small_airport,Healy River Airport,63.86619949,-148.9689941,1263,US-AK,Healy,0,PAHV,HRR,50
10004,small_airport,Wilkens Airport,38.5931015,-100.612999,2856,US-KS,Healy,0,32KS,32KS,50
8672,small_airport,Corpora Airport,30.81629944,-96.60109711,270,US-TX,Hearne,0,1TE5,1TE5,50
6743,small_airport,Barronena Ranch Airport,27.49110031,-98.66950226,600,US-TX,Hebbronville,0,03TE,03TE,50
24752,small_airport,Puesta del Sol Airport,27.07559967,-98.60169983,448,US-TX,Hebbronville,0,TA44,TA44,50
25085,small_airport,Barronena East Airport,27.48500061,-98.66200256,576,US-TX,Hebbronville,0,TS69,TS69,50
21881,small_airport,Spring Hill Airport,38.43479919,-75.65129852,42,US-MD,Hebron,0,MD35,MD35,50
13411,small_airport,Chase Airstrip,46.91279984,-102.0090027,2140,US-ND,Hebron,0,6NA5,6NA5,50
15860,small_airport,Dog Leg Airport,40.19440079,-97.56700134,1500,US-NE,Hebron,0,9NE9,9NE9,50
20055,small_airport,Hebron Municipal Airport,40.15219879,-97.58699799,1466,US-NE,Hebron,0,KHJH,HJH,50
22942,small_airport,Easton Field,40.07780075,-97.61499786,1600,US-NE,Hebron,0,NE52,NE52,50
15883,small_airport,Buckeye Executive Airport,39.96231842,-82.54998016,914,US-OH,Hebron,0,9OA5,9OA5,50
11480,small_airport,Smith Restricted Landing Area,38.25839996,-89.93810272,420,US-IL,Hecker,0,4IS5,4IS5,50
8261,small_airport,Hector Municipal Airport,44.73109818,-94.71469879,1077,US-MN,Hector,0,1D6,1D6,50
26005,small_airport,Green Landings Airport,39.5746994,-77.97149658,510,US-WV,Hedgesville,0,WV22,WV22,50
9801,small_airport,Hedley Airport,34.89369965,-100.6100006,2510,US-TX,Hedley,0,2TS5,2TS5,50
8492,small_airport,Davis Airport,46.68849945,-111.8710022,3780,US-MT,Helena,0,1MT4,1MT4,50
12468,small_airport,Mountain Lakes Field,46.63079834,-111.8069992,4250,US-MT,Helena,0,5M7,5M7,50
22404,small_airport,Duncan Airport,46.57020187,-112.1750031,4260,US-MT,Helena,0,MT06,MT06,50
22413,small_airport,Fort Harrison Army Airfield,46.62580109,-112.1100006,4050,US-MT,Helena,0,MT15,MT15,50
22464,closed,Wood Strip,46.6208,-111.938003,3850,US-MT,Helena,0,,,50
22478,small_airport,Ten Mile Airport,46.57160187,-112.1809998,4294,US-MT,Helena,0,MT83,MT83,50
22481,small_airport,Bar E Airport,47.16899872,-112.0849991,3875,US-MT,Helena,0,MT86,MT86,50
22491,small_airport,Wilhelm Airstrip,46.74020004,-112.0350037,4000,US-MT,Helena,0,MT96,MT96,50
8131,small_airport,Palisades Ranch Airport,34.71220016,-117.3509979,2510,US-CA,Helendale,0,19CL,19CL,50
16601,small_airport,Sun Hill Ranch Airport,34.75799942,-117.4970016,2984,US-CA,Helendale,0,CA70,CA70,50
23522,small_airport,Curtis Airfield,45.80860138,-118.6559982,1805,US-OR,Helix,0,OG08,OG08,50
9000,small_airport,Kenstin Manor Airport,39.26250076,-86.28749847,658,US-IN,Helmsburg,0,24IN,24IN,50
14713,small_airport,Ernst Field,33.59719849,-116.8830032,2860,US-CA,Hemet,0,86CL,86CL,50
10660,small_airport,Phillips Private Airport,42.32770157,-103.1940002,4370,US-NE,Hemingford,0,3NE2,3NE2,50
14282,small_airport,Plainsview Ranch Airport,42.25830078,-103.5299988,4650,US-NE,Hemingford,0,7NE2,7NE2,50
18663,small_airport,Hemingway Stuckey Airport,33.72859955,-79.51599884,54,US-SC,Hemingway,0,K38J,38J,50
11847,small_airport,Old Fort Farm Airport,42.8144989,-77.57330322,1050,US-NY,Hemlock,0,50NY,50NY,50
10077,heliport,Six Mile Volunteer Fire Department Heliport,31.250292,-93.778931,240,US-TX,Hemphill,0,33XS,33XS,50
10166,small_airport,Hempstead Gliderport,30.1215992,-96.08660126,260,US-TX,Hempstead,0,35TS,35TS,50
11714,small_airport,Pea Patch Airport,29.93910027,-96.05970001,174,US-TX,Hempstead,0,4TA4,4TA4,50
13833,small_airport,The Bluffs Airport,36.2961998,-92.21600342,782,US-AR,Henderson,0,75AR,75AR,50
6713,small_airport,Flying H Farms Airport,37.79169846,-87.54139709,385,US-KY,Henderson,0,03KY,03KY,50
10292,small_airport,Boardman Aerial Airport,40.75360107,-97.85140228,1720,US-NE,Henderson,0,38NE,38NE,50
23336,closed,Voc Tech Airport,36.079102,-115.069,1913,US-NV,Henderson,0,,,50
7387,small_airport,Bearwallow Farm Airport,35.45709991,-82.37539673,3608,US-NC,Hendersonville,0,0NC1,0NC1,50
15071,small_airport,W.N.C. Air Museum Airport,35.30720139,-82.43360138,2083,US-NC,Hendersonville,0,8NC9,8NC9,50
12929,small_airport,Byram Ranch Airport,30.22410011,-98.28859711,1120,US-TX,Henly,0,63XS,63XS,50
23783,small_airport,Siegmanns Airport,36.08340073,-97.71700287,1053,US-OK,Hennessey,0,OK42,OK42,50
23792,small_airport,Enix Boys Airport,36.10419846,-97.93699646,1100,US-OK,Hennessey,0,OK51,OK51,50
15201,small_airport,Henrietta Airport,33.78340149,-98.21700287,932,US-TX,Henrietta,0,8TS2,8TS2,50
24819,small_airport,Pierce Airport,33.81539917,-98.22810364,885,US-TX,Henrietta,0,TE10,TE10,50
15737,small_airport,Villiger Restricted Landing Area,41.0945015,-89.38619995,500,US-IL,Henry,0,9IL0,9IL0,50
19799,small_airport,Henryetta Municipal Airport,35.4068985,-96.01580048,849,US-OK,Henryetta,0,KF10,F10,50
25961,small_airport,Vietmeier Airport,46.79990005,-91.20850372,795,US-WI,Herbster,0,WS67,WS67,50
6699,small_airport,Thompson International Aviation Airport,31.4333992,-110.0839996,4275,US-AZ,Hereford,0,03AZ,03AZ,50
12746,small_airport,Kimball Farm Service Inc Airport,35.03340149,-102.1999969,3700,US-TX,Hereford,0,5XS2,5XS2,50
16125,small_airport,Herendeen Bay Airport,55.80139923,-160.8990021,20,US-AK,Herendeen Bay,0,AK33,AK33,50
23408,small_airport,Sky-Ranch Airport,42.98339844,-74.89959717,1330,US-NY,Herkimer,0,NY26,NY26,50
19254,small_airport,Amedee Army Air Field,40.26620102,-120.1529999,4012,US-CA,Herlong,0,KAHC,AHC,50
11841,small_airport,Zimmerman Airport,45.79359818,-96.30010223,1045,US-MN,Herman,0,50MN,50MN,50
22164,small_airport,Itzen Air Strip,45.76330185,-96.21559906,1053,US-MN,Herman,0,MN60,MN60,50
22560,small_airport,Eu-Wish Airport,38.66889954,-91.53600311,920,US-MO,Hermann,0,MU68,MU68,50
22360,small_airport,Valley of The Moon Airport,31.99699974,-90.84220123,125,US-MS,Hermanville,0,MS59,MS59,50
12355,small_airport,Twelve Oaks Airport,28.97800064,-82.36370087,50,US-FL,Hernando,0,5FL7,5FL7,50
14098,small_airport,Drake Ranch Airport,28.99029922,-82.33039856,50,US-FL,Hernando,0,7FD2,7FD2,50
8484,small_airport,Eagles Ridge Airport,34.797298,-89.913101,262,US-MS,Hernando,0,,MS9,50
17612,small_airport,"Hernando Village Airpark, Inc Airport",34.7981987,-90.03700256,242,US-MS,Hernando,0,H75,H75,50
22365,small_airport,Vaiden Landing Airport,34.848342,-89.877992,250,US-MS,Hernando,0,MS64,MS64,50
12654,small_airport,Herreid Municipal Airport,45.85419846,-100.0749969,1725,US-SD,Herreid,0,5T4,5T4,50
10106,small_airport,Evans Ranch Airport,41.22389984,-100.9349976,2895,US-NE,Hershey,0,34NE,34NE,50
14835,small_airport,George Airport,41.17029953,-101.0009995,2850,US-NE,Hershey,0,89NE,89NE,50
12231,small_airport,Brookside Farms Airport,40.3158989,-76.68579865,489,US-PA,Hershey,0,59PN,59PN,50
14728,small_airport,Craig Craft Airport,36.2635994,-76.49330139,14,US-NC,Hertford,0,86NC,86NC,50
22744,small_airport,Harvey Point Defense Testing Activity Airport,36.09619904,-76.32710266,10,US-NC,Hertford,0,NC01,NC01,50
18939,small_airport,Albert J Lindberg Airport,46.03590012,-84.4197998,760,US-MI,Hessel,0,K5Y1,5Y1,50
11961,small_airport,Weaver Ranch Airport,38.10829926,-97.43280029,1460,US-KS,Hesston,0,53KS,53KS,50
7915,small_airport,Smith I-Ranch Airport,30.91679955,-99.48370361,1793,US-TX,Hext,0,14TE,14TE,50
15740,small_airport,Wm Quinton Restricted Landing Area,40.2820015,-89.02929688,715,US-IL,Heyworth,0,9IL3,9IL3,50
15763,small_airport,Johnston Airport,40.33449936,-88.95539856,785,US-IL,Heyworth,0,9IS9,9IS9,50
17706,small_airport,Sherman Airport,42.05830002,-91.69020081,860,US-IA,Hiawatha,0,IA28,IA28,50
14989,small_airport,Davis Airfield,39.85279846,-95.48049927,1100,US-KS,Hiawatha,0,8KS3,8KS3,50
19106,small_airport,Hiawatha Municipal Airport,39.87919998,-95.52529907,1130,US-KS,Hiawatha,0,K87,K87,50
22621,small_airport,Robertson Field,47.25239944,-92.85939789,1290,US-MN,Hibbing,0,MY56,MY56,50
7895,small_airport,Rose Field,32.34529877,-89.03420258,400,US-MS,Hickory,0,14MS,14MS,50
14271,heliport,Catawba Valley Medical Center Heliport,35.71302795,-81.26674652,1002,US-NC,Hickory,0,7NC4,7NC4,50
9788,small_airport,Wings Field,35.22359848,-89.18890381,540,US-TN,Hickory Valley,0,2TN2,2TN2,50
22900,small_airport,Ellig Field,46.72019958,-96.80950165,910,US-ND,Hickson,0,ND99,ND99,50
13864,small_airport,Howensting Airport,41.25920105,-84.79360199,740,US-OH,Hicksville,0,75OH,75OH,50
9808,small_airport,Ray Smith Farm Airport,32.0265007,-98.01000214,1050,US-TX,Hico,0,2TX2,2TX2,50
24785,small_airport,Putty Ranch Airport,31.97240067,-98.06140137,1143,US-TX,Hico,0,TA78,TA78,50
13153,small_airport,Hess-Mckeown Airport,39.3083992,-92.45410156,885,US-MO,Higbee,0,69MO,69MO,50
18524,small_airport,Higgins-Lipscomb County Airport,36.10589981,-100.026001,2566,US-TX,Higgins,0,K1X1,1X1,50
23150,small_airport,Sheeley's Farm Airport,41.83179855,-74.12989807,260,US-NY,High Falls,0,NK08,NK08,50
12499,small_airport,Scrabeck Airport,43.86660004,-92.56109619,1280,US-MN,High Forest,0,5MN0,5MN0,50
22746,small_airport,Darr Field,35.90850067,-79.98729706,874,US-NC,High Point,0,NC03,NC03,50
7186,small_airport,Paradise Falls Airport,33.81290054,-83.50569916,736,US-GA,High Shoals,0,0GA4,0GA4,50
14111,small_airport,Lazy S Farm Airport,29.86860085,-82.63459778,80,US-FL,High Springs,0,7FL7,7FL7,50
24652,small_airport,Sommers Airport,39.86669922,-95.33360291,1070,US-KS,Highland,0,SN75,SN75,50
7014,closed,Pierick Airport,43.04359818,-90.35510254,1225,US-WI,Highland,0,08WI,08WI,50
19180,small_airport,Highmore Municipal Airport,44.54159927,-99.44619751,1854,US-SD,Highmore,0,K9D0,9D0,50
22472,small_airport,Peterson Ranch Airport,47.60829926,-110.9059982,3340,US-MT,Highwood,0,MT77,MT77,50
14540,small_airport,Bunger Field,40.27360153,-99.00789642,2170,US-NE,Hildreth,0,81NE,81NE,50
16054,small_airport,The Landing Airport,31.8355999,-96.95279694,570,US-TX,Hill,0,9XS1,9XS1,50
17864,small_airport,Tracy Ranch Airport,43.28739929,-115.0800018,5071,US-ID,Hill City,0,ID88,ID88,50
6597,small_airport,Hilliard Airpark,30.68630028,-81.90570068,59,US-FL,Hilliard,0,01J,01J,50
21433,small_airport,Hillman Airport,45.08330154,-83.94029999,850,US-MI,Hillman,0,KY95,Y95,50
20448,small_airport,Alfred Schroeder Field,38.3431015,-97.21420288,1434,US-KS,Hillsboro,0,KM66,M66,50
12542,small_airport,Deck Airport,47.48469925,-97.07479858,916,US-ND,Hillsboro,0,5ND9,5ND9,50
14263,small_airport,Downs Farm Private Airport,47.35749817,-97.02809906,900,US-ND,Hillsboro,0,7NA0,7NA0,50
23930,closed,Teufel's Farm Strip,45.50960159,-122.9710007,200,US-OR,Hillsboro,0,OR80,OR80,50
23931,small_airport,Olinger Airpark,45.55979919,-123.0199966,185,US-OR,Hillsboro,0,OR81,OR81,50
7919,small_airport,Krens Farm Airport,39.22900009,-77.74669647,790,US-VA,Hillsboro,0,14VA,14VA,50
15744,small_airport,Black Airport,41.50979996,-90.18209839,580,US-IL,Hillsdale,0,9IL7,9IL7,50
15342,small_airport,Lake Creek Ranch Airport,38.29169846,-105.6110001,7200,US-CO,Hillside,0,92CO,92CO,50
6569,small_airport,Groundhog Mountain Airport,36.66329956,-80.49949646,2680,US-VA,Hillsville,0,00VI,00VI,50
7542,small_airport,Hilltop Lakes Airport,31.08099937,-96.21520233,501,US-TX,Hilltop Lakes,0,0TE4,0TE4,50
14012,small_airport,Hartwell Ranch RLA Restricted Landing Area,39.44480133,-90.56210327,427,US-IL,Hillview,0,79IS,79IS,50
14493,small_airport,Martin Airport,39.41699982,-90.58599854,425,US-IL,Hillview,0,80IS,80IS,50
16803,small_airport,Ahlem Farms Airport,37.38830185,-120.927002,73,US-CA,Hilmar,0,CL84,CL84,50
10109,small_airport,Hendershot Airport,43.2901001,-77.82730103,300,US-NY,Hilton,0,34NY,34NY,50
9293,small_airport,Johnstone Point Airport,60.4817009,-146.5839996,15,US-AK,Hinchinbrook,0,PAJO,2AK5,50
13653,small_airport,Roland Airport,31.16909981,-92.75630188,220,US-LA,Hineston,0,70LA,70LA,50
18594,small_airport,Liberty County Airport,31.7845993,-81.6411972,98,US-GA,Hinesville,0,K2J2,2J2,50
7780,small_airport,Lincolns Field,48.77420044,-110.4420013,2931,US-MT,Hingham,0,12MT,12MT,50
13582,small_airport,Hinsdale Airport,48.38750076,-107.0690002,2220,US-MT,Hinsdale,0,6U5,6U5,50
7450,small_airport,Salt Box Airport,41.32426453,-81.15930939,1250,US-OH,Hiram,0,0OI4,0OI4,50
6769,small_airport,Natchez Trace Farm Airport,37.13510132,-85.78939819,710,US-KY,Hiseville,0,04KY,04KY,50
10253,small_airport,Johnnie Volk Field,29.36020088,-95.00990295,13,US-TX,Hitchcock,0,37TE,37TE,50
14948,small_airport,Holt Field,40.8995018,-85,790,US-IN,Hoagland,0,8II5,8II5,50
15748,small_airport,Johnsons Strawberry Farm Airport,41.55690002,-87.22640228,620,US-IN,Hobart,0,9IN3,9IN3,50
6909,small_airport,Diamond N Ranch Airport,30.05760002,-95.81289673,215,US-TX,Hockley,0,06TX,06TX,50
24797,small_airport,Green Acres Airport,29.97470093,-95.81800079,181,US-TX,Hockley,0,TA90,TA90,50
25164,small_airport,Biggin Hill Airport,30.11829948,-95.86000061,250,US-TX,Hockley,0,TX49,TX49,50
8839,small_airport,Lincoln Farm Airport,37.53760147,-85.73750305,780,US-KY,Hodgenville,0,21KY,21KY,50
14723,small_airport,Hornback Airport,37.62139893,-85.79219818,760,US-KY,Hodgenville,0,86KY,86KY,50
15283,small_airport,Williams Airport,37.58259964,-85.73329926,760,US-KY,Hodgenville,0,90KY,90KY,50
9294,small_airport,Hog River Airport,66.2161026,-155.6690063,534,US-AK,Hogatza,0,2AK6,2AK6,50
13583,small_airport,Hogeland Airport,48.85889816,-108.6589966,3138,US-MT,Hogeland,0,6U6,6U6,50
18377,small_airport,John A Baker Field,35.54600143,-87.59729767,972,US-TN,Hohenwald,0,K0M3,0M3,50
24937,small_airport,Palmer Village-Napier Lake STOLport,35.44760132,-87.50610352,790,US-TN,Hohenwald,0,TN21,TN21,50
17081,small_airport,Creekside Airport,42.91619873,-77.38249969,820,US-NY,Holcomb,0,D67,D67,50
11801,small_airport,River Ridge Aero Estates Airport,45.29410172,-91.23290253,1050,US-WI,Holcombe,0,4WN4,4WN4,50
21758,small_airport,Marshall's Airport,42.36339951,-71.82170105,630,US-MA,Holden,0,MA16,MA16,50
19842,small_airport,Holdenville Municipal Airport,35.08589935,-96.41670227,861,US-OK,Holdenville,0,KF99,F99,50
22622,small_airport,Fedor Airport,45.76330185,-94.45749664,1175,US-MN,Holdingford,0,MY57,MY57,50
10661,small_airport,Wells Airport,40.5,-99.31700134,2275,US-NE,Holdrege,0,3NE3,3NE3,50
22923,small_airport,Olson Field,40.57360077,-99.42040253,2330,US-NE,Holdrege,0,NE30,NE30,50
22943,small_airport,Liesveld Airport,40.59109879,-96.58889771,1385,US-NE,Holland,0,NE53,NE53,50
23422,small_airport,Gentzke Aeronautical Park Airport,42.61059952,-78.59559631,1750,US-NY,Holland,0,NY40,NY40,50
9833,small_airport,Brandywyne Farms Airport,36.68379974,-76.83000183,66,US-VA,Holland,0,2VA8,2VA8,50
12887,small_airport,Grasso Salvage Airport,36.66989899,-76.72859955,70,US-VA,Holland,0,62VA,62VA,50
22165,closed,Ward Airport,43.760201,-93.178001,1205,US-MN,Hollandale,0,,,50
18421,small_airport,Hollandale Municipal Airport,33.18259811,-90.83070374,114,US-MS,Hollandale,0,K14M,14M,50
11883,small_airport,Maxon Field,43.17950058,-78.03970337,615,US-NY,Holley,0,51NY,51NY,50
11715,small_airport,Lucky G Airport,33.8526001,-98.64620209,1068,US-TX,Holliday,0,4TA5,4TA5,50
20685,small_airport,Hollis Municipal Airport,34.70840073,-99.90869904,1658,US-OK,Hollis,0,KO35,O35,50
23749,small_airport,Ray Preston Airport,34.70009995,-99.92539978,1660,US-OK,Hollis,0,OK05,OK05,50
15672,small_airport,Christensen Ranch Airport,36.8716011,-121.336998,380,US-CA,Hollister,0,9CL2,9CL2,50
17503,small_airport,B & L Strip,33.15620041,-84.43099976,843,US-GA,Hollonville,0,GA29,GA29,50
22623,small_airport,Home-Base Airport,45.23880005,-95.9253006,1020,US-MN,Holloway,0,MY58,MY58,50
18331,small_airport,Holly Airport,38.03329849,-102.1169968,3390,US-CO,Holly,0,K08,K08,50
18569,small_airport,Holly Grove Municipal Airport,34.58240128,-91.16519928,176,US-AR,Holly Grove,0,K2A6,2A6,50
12423,small_airport,Holly Hill Airport,33.30099869,-80.39399719,96,US-SC,Holly Hill,0,5J5,5J5,50
24415,small_airport,Russell Airport,33.35789871,-80.45980072,110,US-SC,Holly Hill,0,SC17,SC17,50
6611,small_airport,Topsail Airpark,34.47529984,-77.58139801,65,US-NC,Holly Ridge,0,01NC,01NC,50
7898,small_airport,Camp Davis Mcolf Airport,34.51670074,-77.55000305,60,US-NC,Holly Ridge,0,14NC,14NC,50
10633,small_airport,Thomas Field,34.80580139,-89.46089935,485,US-MS,Holly Springs,0,3MS1,3MS1,50
17433,closed,Mac-Ivor & Friends Airstrip,26.0448,-80.373398,4,US-FL,Hollywood,0,,,50
23117,small_airport,Hop Brook Farm Airport,40.3512001,-74.1812973,140,US-NJ,Holmdel,0,NJ72,NJ72,50
7060,small_airport,Parkway Farm Strip,44.00360107,-91.30760193,705,US-WI,Holmen,0,09WI,09WI,50
17361,small_airport,Yellow River Airstrip,30.68549919,-86.74720001,150,US-FL,Holt,0,FD93,FD93,50
12497,small_airport,Lakeside Airport,42.67169952,-84.48829651,900,US-MI,Holt,0,5MI8,5MI8,50
9567,small_airport,Northwood Airport,39.46419907,-94.30799866,1000,US-MO,Holt,0,2MO2,2MO2,50
22276,small_airport,Block Air Village Airport,39.46310043,-94.41829681,1030,US-MO,Holt,0,MO71,MO71,50
15736,small_airport,Francis Airport,39.08610153,-85.37110138,920,US-IN,Holton,0,9II8,9II8,50
20281,small_airport,Holtville Airport,32.84030151,-115.2669983,59,US-CA,Holtville,0,KL04,L04,50
14757,small_airport,Holyrood Municipal Airport,38.58750153,-98.40480042,1805,US-KS,Holyrood,0,87KS,87KS,50
24144,small_airport,Rayne Airport,40.73339844,-79.06729889,1420,US-PA,Home,0,PN36,PN36,50
17840,small_airport,Richards Airport,43.67100143,-117.0250015,2290,US-ID,Homedale,0,ID63,ID63,50
7069,small_airport,Bradley Lake Hydroelectri Project Airstrip,59.77610016,-150.9589996,18,US-AK,Homer,0,0AK7,0AK7,50
11148,small_airport,Bear Cove Farm Airport,59.73830032,-151.0299988,115,US-AK,Homer,0,46AK,46AK,50
15553,small_airport,Eastland Airport,59.7757988,-151.1820068,1190,US-AK,Homer,0,98AK,98AK,50
16112,small_airport,Glacierview Strip,59.7635994,-151.2230072,1600,US-AK,Homer,0,AK17,AK17,50
16113,small_airport,Camp Point Airport,59.82849884,-153.0809937,8,US-AK,Homer,0,AK18,AK18,50
13315,small_airport,Trisler Airport,39.98949814,-87.90529633,672,US-IL,Homer,0,6IS8,6IS8,50
8340,small_airport,Webster Airport,39.5766983,-85.58779907,910,US-IN,Homer,0,1II0,1II0,50
