flight_date,from,to,avg_weeks,std_weeks,target
4/9/2012,SEA,SFO,8.352941176,5.634061329,11.23358372
3/20/2012,MIA,ATL,11.7826087,10.08579794,10.7284085
4/30/2012,DEN,ATL,10.05555556,8.362888765,10.71056171
10/30/2011,SEA,SFO,9.235294118,7.644682889,10.25971319
12/11/2011,IAH,LAX,11.30434783,7.31396412,10.89806866
1/18/2012,DFW,ORD,11,9.678154094,11.97616984
4/7/2012,ATL,MCO,14.22222222,9.970469217,9.488243818
6/12/2012,LAX,BOS,12.7826087,10.58711276,10.97744131
10/30/2011,SFO,LAX,14.80645161,10.26131686,11.98222496
8/6/2012,DEN,PHX,11.89473684,10.11541583,10.86534895
9/17/2011,ORD,DTW,8.0625,5.65058994,9.5999524
12/31/2011,MSP,ORD,11.4,8.786353055,8.392035939
12/6/2011,BOS,ORD,11.77272727,8.651626977,11.89244116
6/3/2012,MCO,ATL,12.04166667,8.024306372,10.94609644
3/5/2012,JFK,LAS,10.21052632,8.797594036,10.58700821
9/20/2012,SEA,LAX,13.64,9.793194916,11.50617444
6/8/2012,PHX,ORD,10.95,8.312799263,10.5933842
5/26/2012,DFW,PHL,9.714285714,11.75669087,7.785131052
4/8/2012,PHL,ATL,6.384615385,4.426030229,9.899790558
6/4/2012,ATL,SFO,9.238095238,6.456816258,11.10265448
7/15/2012,JFK,LAX,17.89189189,12.31706987,13.32708778
9/7/2012,LAX,LAS,16.75,11.22209802,11.93322442
9/22/2011,MCO,ATL,11.76,8.176592607,12.44553892
9/16/2012,DTW,ORD,8.705882353,6.01835428,10.24442641
2/19/2012,ATL,SFO,8.1875,8.549610128,9.511127243
9/18/2011,LAS,LAX,14.03225806,9.03874575,13.43971893
9/16/2012,ATL,ORD,12.95454545,11.91028876,11.23809395
10/16/2012,SFO,DFW,14.41666667,10.97790931,11.04859343
12/19/2011,DEN,MSP,9.85,6.491087007,10.34889236
5/24/2012,JFK,LAX,16.42424242,11.85598557,13.47398994
11/12/2011,JFK,LAS,13.30769231,10.06685345,10.84877128
9/1/2012,LAS,DFW,15.22222222,13.24233654,8.433026067
4/5/2012,ORD,LGA,13.78571429,10.33640507,13.48752393
3/5/2012,IAH,LAX,11.21052632,11.56901488,10.74021219
6/17/2012,LAX,LAS,17,12.72031649,11.35168729
11/5/2011,SEA,LAX,13.69230769,10.26360261,10.4886563
10/14/2011,LGA,ORD,12.5,8.737724308,13.65999623
1/22/2012,ATL,EWR,8.176470588,7.046588662,10.28241094
10/9/2011,ATL,LAX,11.65217391,9.217615032,11.60865056
7/3/2012,BOS,EWR,12.18181818,8.578135904,9.674348761
8/29/2012,EWR,ATL,9.2,6.985699679,10.63741603
5/3/2012,IAH,LAX,13.29166667,9.76898004,11.21543297
1/13/2012,LAX,DFW,14.22222222,10.33043797,12.0993734
4/4/2012,ORD,LAX,15.77777778,12.38278375,12.29842122
10/10/2011,LAX,JFK,15.52941176,9.909393444,13.25975282
1/20/2012,SFO,EWR,12.04166667,7.798991945,11.44267977
4/28/2012,EWR,SFO,14.5,11.96734688,10.2290133
6/13/2012,DEN,ORD,13.45833333,10.66476999,11.25155953
9/14/2012,ATL,DFW,12.77272727,12.48973605,11.94867584
3/14/2012,ATL,MSP,10.04347826,6.711443828,10.39900989
4/18/2012,BOS,SFO,12.30434783,8.772036058,11.42238603
12/21/2011,ORD,PHX,10.63636364,8.560960419,10.22125872
6/14/2012,DFW,ORD,11.13043478,8.843612733,12.77531922
10/9/2012,LGA,ORD,10.54545455,7.835980947,13.4019849
8/23/2012,LAX,JFK,19.07317073,12.0257853,13.35045505
10/30/2011,LAX,DFW,12.04166667,9.369140681,11.338928
9/7/2011,BOS,PHL,7.785714286,6.191539779,11.42646248
4/27/2012,LAS,DEN,14.22222222,10.24444815,10.9408207
11/21/2011,DFW,LAS,9.315789474,6.182885263,9.522464517
9/29/2011,SFO,LAX,13.13793103,8.626057442,12.70690899
11/26/2011,LAS,DEN,11.40909091,8.244242383,9.785572682
5/21/2012,MSP,DEN,10.9,9.031523739,11.27378835
10/6/2011,MSP,ATL,9.388888889,6.98013053,11.35592107
6/19/2012,LAS,SFO,13.92592593,11.27258733,10.37769565
10/16/2012,IAH,LAX,11.43478261,7.530701325,10.42008329
1/22/2012,ATL,MCO,11.54545455,9.272217964,11.84424789
5/22/2012,ORD,LAX,11.84,8.778192677,12.31366634
6/28/2012,DEN,PHX,10.42105263,8.719810074,10.78669374
11/12/2011,SEA,SFO,9.470588235,8.675523378,9.954379112
10/28/2012,ORD,DFW,13.92592593,9.603388528,11.96094546
5/20/2012,ATL,MCO,16.76470588,11.89871097,11.81472259
3/12/2012,LAX,LAS,12.76923077,9.933006362,11.47072504
11/13/2011,ATL,EWR,12.85185185,9.226649128,10.58700821
9/8/2012,EWR,LAX,16.4137931,12.53998531,9.918164852
11/12/2012,LAS,SFO,12.76923077,9.630400583,10.92490331
9/21/2011,ORD,MSP,10.05263158,7.059065757,12.62307574
11/28/2011,SEA,DEN,10.05,6.739319035,10.94609644
10/29/2012,SFO,BOS,11,7.438637868,9.775731099
5/20/2012,CLT,ATL,11.61904762,9.249195589,10.21347175
4/6/2012,ATL,DFW,11.38095238,8.38734875,11.40599054
10/7/2011,LAX,SFO,14.22580645,9.362014304,12.65284793
9/13/2012,DFW,SFO,13.52,9.708758932,12.25975413
2/12/2012,BOS,EWR,12.42105263,10.02948868,9.465076119
8/16/2012,ATL,EWR,11.45833333,8.866052338,11.01335667
6/30/2012,ORD,SEA,14.07142857,9.030518509,10.23673578
6/5/2012,ORD,BOS,11.95652174,8.662763893,12.98441526
10/31/2011,PHL,ATL,9.631578947,7.987563433,11.09294105
10/13/2011,PHL,MCO,12.72,8.536783157,10.74608613
10/10/2012,ATL,DFW,9.941176471,10.70321557,12.05630045
10/15/2011,DTW,ORD,11.35,9.18393907,9.695070927
4/21/2012,LAS,ORD,13.15,11.05143477,10.57419046
7/18/2012,SFO,BOS,10.54166667,7.002975558,11.42646248
2/25/2012,DTW,ORD,11,9.956153876,8.799885996
6/16/2012,BOS,ATL,13.18181818,11.74991941,9.890535077
4/3/2012,LAX,DEN,12.76190476,12.02041914,11.11231759
1/21/2012,MSP,ORD,12.13636364,10.37072553,10.66824278
11/4/2012,ATL,MCO,10.52173913,7.512834868,11.50617444
12/30/2011,ORD,EWR,9.666666667,8.160161475,10.39193217
8/23/2012,ORD,ATL,10.95238095,9.211276733,12.19077135
2/12/2012,EWR,BOS,8.266666667,6.452758731,10.06744256
11/11/2011,SFO,SEA,13.20833333,9.717662837,11.3088124
2/6/2012,ORD,LAX,12.125,8.471499534,12.55763128
6/8/2012,DTW,LGA,9.894736842,7.007097488,10.76359777
9/17/2012,ORD,LAX,14.14814815,10.89708396,12.48750264
10/7/2011,SEA,SFO,12.45833333,8.727663,11.33465543
2/9/2012,ATL,DFW,8.411764706,7.43352897,12.22558167
12/16/2011,JFK,LAS,11.04761905,7.90870527,10.31225119
9/30/2011,LAX,DFW,13.08333333,9.315329426,11.86045108
3/14/2012,JFK,MIA,10.5,8.325610457,10.98777361
3/27/2012,ATL,DFW,9.3125,8.138130416,11.89244116
5/16/2012,DFW,BOS,9.263157895,6.162990844,11.13625856
7/27/2012,SFO,JFK,17.48571429,11.18657659,12.60151509
1/7/2012,SFO,LAX,19.9,13.24870579,11.57511363
3/10/2012,ORD,LAX,13.24,9.452865527,11.5713498
1/14/2012,DFW,LAS,11.47368421,9.014608028,9.294305524
8/23/2012,LAX,SEA,13.37931034,9.029371886,11.62702485
3/14/2012,LAX,BOS,10.15,7.13977001,10.85983942
3/12/2012,PHL,DFW,7,6.416125518,10.75777881
7/27/2012,MSP,ATL,13.46153846,9.153057497,10.98261462
6/11/2012,IAH,LAX,13.25,10.59634884,10.96705145
7/30/2012,ATL,SFO,13,11.41699724,11.21086754
12/19/2011,LAS,ORD,9.833333333,7.717436331,9.954379112
8/12/2012,LGA,BOS,6.3,5.73585216,9.589077875
5/15/2012,BOS,SFO,12.5,10.64469463,11.60124985
4/7/2012,LAS,SFO,16.03571429,11.15706766,10.26730984
10/19/2012,SFO,JFK,19.23076923,13.02115998,12.75745343
11/12/2012,LAX,DEN,13.56,11.15825554,11.27378835
1/9/2012,LAS,JFK,12.56,8.22638033,10.561284
1/29/2012,ATL,LAX,10.91666667,7.700461119,11.28260622
8/9/2012,BOS,ORD,11.79166667,7.598507672,12.18264508
9/27/2012,LAS,JFK,20.11904762,12.96186222,11.50617444
9/24/2012,ATL,MCO,12.25925926,8.327861451,12.0879842
10/4/2011,LAX,BOS,12.125,8.141746955,10.39193217
6/21/2012,LAX,SFO,15.51612903,11.67296297,13.03322115
3/12/2012,SEA,LAX,7.647058824,6.353553892,11.2782025
11/12/2012,SFO,LAS,14.61538462,10.98026201,11.02349244
1/24/2012,ATL,MSP,10.9,10.34611547,10.5352
8/12/2012,ATL,CLT,11.04545455,8.577252711,9.834016335
9/15/2012,CLT,ATL,9.411764706,6.937748406,9.06343231
1/20/2012,ATL,CLT,9,8.029357897,10.97744131
11/11/2012,LAS,SFO,16.03225806,12.04846843,10.69254248
12/2/2011,EWR,SFO,11.5,8.028224022,10.90346657
5/6/2012,LAX,SFO,12.04347826,10.23131672,12.01220914
4/8/2012,DFW,LAS,10.05555556,8.242445541,9.511127243
6/22/2012,DTW,ORD,10.0952381,7.867050031,11.29575534
12/14/2011,DFW,LGA,10.47368421,8.167472212,11.69876353
9/6/2012,ORD,ATL,10.9047619,9.202742862,11.62336445
8/3/2012,MSP,ORD,10.66666667,7.203058932,11.99127094
1/8/2012,DEN,MSP,10.4,7.308250565,9.998679906
11/14/2011,LGA,CLT,8.2,6.537802165,11.2470818
4/18/2012,MIA,LGA,11.82608696,9.383991077,11.67396767
1/15/2012,EWR,ORD,8.470588235,6.104482442,10.87631943
3/27/2012,CLT,LGA,6.166666667,4.687184333,10.98261462
2/12/2012,MSP,ATL,10.27272727,7.635642102,10.37053642
8/9/2012,EWR,MCO,16.16129032,11.16272599,10.63118906
2/15/2012,LAS,LAX,11.08333333,8.064504441,12.47594045
9/10/2011,LAS,DFW,9.9,6.734827001,9.725728753
10/24/2011,ATL,EWR,9.45,7.577494378,11.87331303
5/26/2012,PHL,ORD,8.8125,7.782191208,9.476695944
11/2/2011,SEA,ORD,11.52380952,8.370298965,10.92490331
8/19/2012,SEA,SFO,15.58064516,9.865002766,10.76939863
3/15/2012,SEA,LAX,10.33333333,8.242168,11.63067809
3/20/2012,CLT,LGA,7.733333333,5.861090423,11.18787125
12/5/2011,EWR,ORD,8.25,5.949789912,12.19347226
5/7/2012,LAS,DFW,13.04545455,9.110314786,10.5933842
10/18/2011,SEA,LAX,9.3,7.123718721,10.83204493
2/17/2012,SFO,LAX,9.842105263,6.962304519,12.86405249
5/9/2012,LAS,LAX,15.66666667,12.18346345,11.72323404
4/13/2012,ATL,LGA,11.875,7.702695745,11.99427654
2/13/2012,PHL,DFW,5,3.31662479,11.08806529
8/29/2012,LAX,EWR,15.4137931,10.48644445,10.76359777
1/29/2012,SEA,SFO,6.538461538,5.092729861,10.30483577
8/16/2012,SFO,ATL,11.54166667,8.66265933,11.20170302
6/14/2012,DEN,PHX,8.9375,6.913453069,11.02853973
11/1/2012,SEA,ORD,11.8,10.0974202,10.52862159
10/4/2012,ATL,CLT,10.33333333,8.845071742,10.9408207
7/24/2012,PHL,ORD,10.45,7.950339284,11.85398669
1/2/2012,BOS,LAX,12.88,8.78597367,10.89265509
12/31/2011,MSP,ATL,13.95652174,11.98285996,8.714712485
1/23/2012,DEN,PHX,6.625,4.773189011,11.78472233
8/25/2012,ATL,SFO,11.95454545,8.627074065,10.18199462
4/8/2012,DTW,ORD,8.125,5.852349955,9.229317214
9/16/2012,ATL,CLT,10.52631579,8.369046282,9.890535077
12/25/2011,LAS,JFK,8.6,8.16613215,8.148914309
5/1/2012,ATL,MCO,12.625,10.04257242,11.55241587
6/20/2012,PHL,DFW,10.44444444,10.57868124,10.97744131
11/3/2012,DFW,BOS,11.31578947,10.45653773,8.959382776
10/19/2011,ORD,EWR,11.85714286,8.844691709,12.22823267
4/3/2012,LAX,BOS,9.5,6.921832467,10.45468494
11/16/2011,ATL,ORD,8.5,7.778174593,12.33380123
9/17/2012,JFK,LAX,17.56756757,11.53145587,13.27341571
10/4/2011,EWR,SFO,14,8.960820068,11.03859354
1/21/2012,CLT,ATL,8.125,6.042902173,9.765837305
10/2/2012,EWR,MCO,12.04347826,8.931447306,10.20565213
3/17/2012,LAX,JFK,16,10.72691319,12.75145993
3/6/2012,SFO,LAX,11.80952381,11.66027036,12.63376331
12/21/2011,LAX,JFK,19.575,11.81456619,12.53978448
9/20/2012,PHX,ORD,15.73076923,12.67298763,11.25602654
5/30/2012,ATL,MIA,10.80952381,10.22555156,10.83763706
6/4/2012,LGA,ATL,11.05,9.38349615,12.62307574
7/11/2012,LGA,BOS,4.181818182,3.341202832,12.92520471
9/12/2012,PHX,ORD,11,8.379172174,10.83763706
5/23/2012,BOS,ORD,9.315789474,6.182885263,12.36606376
1/21/2012,DEN,MSP,11.7826087,8.095770623,8.783159644
1/2/2012,BOS,ATL,12.2,11.54670151,10.30483577
4/5/2012,ORD,LAS,13.48,11.79025021,10.92490331
3/19/2012,DEN,DFW,8.526315789,6.319005029,11.87331303
9/2/2012,DFW,LAS,14.6,10.51189802,9.653393757
5/24/2012,MIA,ATL,11,9.525588806,10.89265509
11/30/2011,ATL,EWR,7.058823529,4.95568598,10.9088489
10/20/2011,ATL,DFW,10.72727273,8.497516826,12.35124268
9/12/2012,ATL,MSP,9.7,8.535375304,11.14574955
10/3/2011,SFO,ORD,14.06896552,8.631052884,12.34378774
4/6/2012,ORD,LAX,12.52173913,9.567319209,11.43053004
4/6/2012,ATL,PHL,6.857142857,4.801556524,10.41308525
12/21/2011,DTW,ATL,8.375,6.520480555,10.2290133
8/20/2012,DEN,SEA,13.33333333,8.553002172,11.27378835
4/27/2012,DFW,SFO,10.9,8.226401656,11.54096256
10/24/2012,DFW,DEN,11.65,9.109133646,11.50226873
10/25/2012,SFO,EWR,14.62962963,10.25501059,11.71975785
9/11/2011,ORD,MSP,10.09090909,7.399543685,11.33465543
3/22/2012,BOS,LGA,7.230769231,7.80121621,12.91789823
10/12/2012,DFW,ORD,10,7.881060278,12.67173924
3/25/2012,LAX,DEN,12.09090909,9.846000353,10.75777881
9/16/2011,LAX,ORD,13.5,8.22597512,12.65284793
9/23/2011,DEN,MSP,11.7826087,7.937004941,11.12193089
7/5/2012,ATL,MIA,11.79166667,8.987813811,9.715565373
10/21/2011,DFW,ATL,9.368421053,7.733121594,12.35372105
10/28/2011,LAX,EWR,10.57142857,7.152422167,11.29138259
10/12/2011,LAX,EWR,11.84,8.706702399,10.99291838
5/5/2012,ORD,LAS,13.73076923,9.387471192,10.71652964
3/11/2012,IAH,ORD,12.65217391,10.49938828,10.80950718
1/8/2012,ATL,CLT,7.833333333,5.823380866,10.41308525
2/2/2012,PHL,DFW,5.090909091,3.477198454,10.50207345
6/23/2012,ORD,PHL,14.61538462,10.74830935,10.49537694
1/12/2012,DFW,LAX,15.06896552,10.04607612,11.95482074
2/23/2012,ORD,IAH,8.944444444,6.082493899,11.24259329
9/15/2012,DFW,BOS,9.176470588,7.535211461,9.148218535
9/5/2011,EWR,LAX,12.8,8.215838363,10.98261462
9/17/2012,MSP,ORD,14.76,11.63786922,12.33380123
1/6/2012,ORD,DEN,12.41666667,10.05600261,10.37053642
3/12/2012,LAS,DFW,10.83333333,8.9195753,10.7284085
7/23/2012,LAX,ORD,13,9.486832981,12.29842122
1/9/2012,DEN,SEA,10.77777778,10.53037933,10.83763706
9/1/2011,MIA,ATL,11.18181818,7.41707402,11.06349345
10/18/2011,MSP,ORD,11.82608696,9.350022722,12.23352338
12/21/2011,ORD,LGA,14.22222222,10.2557051,12.45729054
10/6/2011,LAS,JFK,14.03333333,9.386282483,10.90346657
2/16/2012,LAX,SEA,10.05,6.80150912,11.40599054
11/8/2012,ATL,DTW,9.4375,10.66438778,11.08806529
5/22/2012,LGA,ORD,12.08333333,10.56621633,13.79512981
10/11/2011,ATL,MIA,11.31818182,9.172351641,11.04859343
1/28/2012,DTW,ORD,10.05263158,7.77798663,8.714712485
8/30/2012,DEN,SEA,12.56,8.296987405,10.9088489
9/24/2011,DTW,LGA,10.57894737,8.623712719,9.871885164
11/13/2012,DTW,LGA,7.666666667,5.434097143,10.65597315
3/24/2012,LAS,JFK,11.45454545,8.302192899,10.29739075
5/21/2012,PHX,ORD,8.666666667,5.656854249,10.76939863
10/29/2011,LAX,LAS,15.76470588,10.23084707,11.8311832
8/18/2012,JFK,SFO,15.55882353,9.961109761,11.56001253
9/15/2011,IAH,ORD,10.3,7.226413539,12.01518121
8/7/2012,MSP,ATL,9.35,7.343274761,10.76359777
7/27/2012,MIA,JFK,15.22580645,11.17052573,10.10916635
4/21/2012,LAX,ORD,15.27586207,10.28485902,11.35168729
9/19/2011,EWR,MCO,13.2962963,8.429868211,11.32177868
4/29/2012,SEA,ORD,9.210526316,6.042248913,10.66211806
10/5/2011,EWR,MCO,14.72413793,9.391852669,10.42008329
12/16/2011,CLT,LGA,10.11111111,7.991825889,10.98261462
6/25/2012,LGA,ATL,10,7.204495951,13.00024259
11/8/2011,DFW,SFO,12.25,8.033895584,11.21998724
6/3/2012,DFW,DEN,9.578947368,7.002505817,11.45875724
7/15/2012,DFW,DEN,11.47619048,9.341408072,11.5139614
9/22/2011,LGA,MIA,10.52380952,6.896513957,10.88722575
1/28/2012,LGA,DTW,7.2,4.813671008,9.307035783
11/23/2011,JFK,LAS,11.40909091,8.127900748,10.61238242
4/27/2012,SFO,ORD,14.08,10.76227981,12.14424716
9/27/2011,LAX,SEA,13.2,8.708233652,10.90346657
11/19/2011,DFW,LGA,10.26315789,7.658271529,10.04195275
5/26/2012,ORD,PHL,12.0952381,10.83007277,9.268581312
8/15/2012,LAX,ORD,16.45454545,10.3654803,12.40260919
5/16/2012,ORD,PHL,9.611111111,7.413333686,11.80809744
11/13/2011,SFO,BOS,10.85714286,7.721953861,11.77798956
12/8/2011,PHL,ATL,9.4,10.11928851,11.99127094
6/28/2012,EWR,LAX,12.09090909,8.733673699,10.54175528
8/31/2012,LAS,LAX,17.28571429,10.69241465,11.15519249
12/6/2011,DFW,BOS,7.3125,5.747100718,10.561284
6/15/2012,BOS,EWR,11.65217391,8.413240083,11.43863865
9/30/2011,ORD,IAH,10.05,6.893742395,11.07336107
9/3/2012,DEN,LAS,16.65625,10.98564863,10.07586233
7/14/2012,CLT,LGA,10.16666667,7.547886342,9.381644762
10/7/2012,ORD,MSP,15.26923077,11.26253148,11.59009343
10/21/2012,LAX,DEN,11.95652174,8.363765251,10.96705145
11/30/2011,SEA,SFO,11.71428571,9.487585874,11.34744389
9/9/2011,ATL,SFO,12,7.945466304,10.6186724
9/4/2012,SFO,LAX,14.66666667,10.3867732,12.63376331
9/23/2011,ORD,LAS,14.17857143,9.181517552,11.23358372
12/28/2011,DEN,DFW,10.5,6.49358658,10.04195275
5/7/2012,LGA,BOS,6.266666667,4.757950739,12.62949563
9/21/2011,DEN,LAS,13.28571429,8.97674833,10.5933842
7/3/2012,ATL,MIA,10.7,8.31675544,9.936359882
11/5/2012,BOS,ATL,12.86363636,11.41133711,11.45475085
9/10/2011,DFW,SFO,13.53571429,8.288689942,10.40606085
12/22/2011,IAH,ORD,12.25,8.14675182,10.6186724
5/16/2012,PHL,ORD,8.666666667,5.625571866,12.05048149
6/18/2012,ORD,DFW,12.36363636,10.68842478,12.62521816
3/29/2012,ORD,IAH,12.95833333,9.589301859,11.10265448
4/2/2012,BOS,ATL,6.5625,4.661455424,10.97225362
9/21/2012,MSP,ORD,13.15384615,9.886120807,12.40983312
7/12/2012,PHL,MCO,14.07692308,9.983678989,10.2290133
12/21/2011,ORD,DFW,13.34615385,8.993074258,11.2470818
5/16/2012,DFW,SFO,10.71428571,7.766227251,11.37276069
11/30/2011,SFO,JFK,11.7826087,8.062012617,12.51723311
1/14/2012,DEN,ORD,12.19047619,10.24021019,9.21604331
1/14/2012,MIA,JFK,15.84375,11.43596301,10.69856825
10/22/2012,DTW,ATL,9.888888889,7.984462035,11.01843144
3/10/2012,LGA,CLT,5.75,4.092676386,8.974607153
10/31/2011,ORD,SEA,9.052631579,7.160646186,10.50207345
9/25/2012,ATL,PHL,8.555555556,7.22106577,11.66682216
9/25/2012,LGA,CLT,7.666666667,5.433581648,11.03859354
7/1/2012,DFW,SFO,14,10.09950494,10.21347175
10/5/2012,ATL,DTW,8.789473684,6.604535036,11.12193089
6/17/2012,LAX,DEN,10.52380952,7.054211846,10.95135731
1/30/2012,ORD,DFW,9.45,7.323178775,12.50813565
11/1/2011,DEN,PHX,8.235294118,5.471853111,12.06210132
9/19/2012,EWR,MCO,11.04761905,8.32151543,10.42705517
9/23/2012,LAX,SEA,11.88,8.945762498,11.40186904
9/11/2012,LGA,ATL,9.117647059,7.061182204,12.40260919
3/10/2012,SEA,ORD,9.842105263,7.304969069,10.11740026
5/3/2012,SFO,ORD,14.32142857,10.9782734,12.50357023
3/1/2012,ORD,DTW,9.823529412,10.18721806,11.26936373
11/6/2011,ORD,LAX,13.34615385,9.138675211,12.06788419
9/7/2011,BOS,ORD,10.9047619,7.245031138,12.22026835
9/5/2011,EWR,SFO,12.61538462,7.833655203,10.91421574
5/22/2012,JFK,SFO,15.84375,11.7036233,12.66336672
8/13/2012,LAS,LAX,17.70588235,11.93042815,11.34744389
11/15/2011,ATL,MSP,10.05,6.977218568,10.88178056
11/4/2012,DTW,ATL,10.1875,9.093724943,10.02476391
6/26/2012,DFW,PHL,9.8,8.444778607,10.21347175
4/19/2012,JFK,MIA,13.2962963,8.493503467,10.68649717
1/9/2012,LAS,LAX,14.71428571,10.9742363,11.38944962
6/25/2012,LAS,SFO,16.34375,10.75717128,10.77518151
11/25/2011,SFO,LAS,10.68181818,8.632090536,10.44781578
9/29/2011,BOS,LAX,13.15384615,8.58227153,10.70457462
6/20/2012,ATL,EWR,12.13043478,10.90164436,11.11231759
4/28/2012,MIA,LGA,11.77272727,8.579775878,11.00316552
11/13/2012,DFW,BOS,10.33333333,10.42433051,10.62494123
9/19/2012,DEN,DFW,9.444444444,6.853270771,11.38112382
3/29/2012,JFK,LAS,10.38095238,6.938848539,10.85431356
10/30/2011,SFO,JFK,13.64,9.716309313,12.31366634
10/1/2012,DEN,ATL,10.15789474,7.151248204,11.04859343
10/22/2012,ATL,LAX,14.55555556,12.15076235,12.02111119
6/28/2012,ATL,EWR,11.76190476,10.12375801,11.24259329
10/12/2011,BOS,ATL,13.45833333,9.95196798,11.69876353
3/14/2012,BOS,SFO,10.16666667,8.53539344,11.07336107
5/6/2012,DTW,LGA,11.15,9.985647595,10.77518151
12/8/2011,JFK,SFO,11.83333333,7.573791576,12.46896857
3/5/2012,EWR,ORD,9.529411765,9.912855587,11.77461404
12/30/2011,LAX,DFW,15.66666667,10.51872987,10.75194163
9/25/2011,LAX,SEA,13.88888889,9.005696203,11.15989608
12/2/2011,LAS,DFW,8.611111111,5.521496908,10.63118906
9/22/2012,SFO,ATL,13.71428571,9.729135864,10.37769565
8/17/2012,BOS,EWR,16,11.20846241,10.76359777
11/10/2012,ORD,PHX,13.92,10.86247363,9.663900691
10/29/2011,DTW,ATL,9.15,6.714281715,10.26730984
10/27/2012,ATL,MSP,12.625,9.449235074,9.765837305
9/18/2011,ATL,ORD,9.857142857,7.551726387,11.4142063
5/24/2012,PHL,DFW,8.882352941,6.584853386,10.95135731
8/31/2012,DFW,ATL,11.95652174,8.031066163,11.95482074
6/7/2012,ATL,EWR,10.38095238,9.052492422,11.4142063
9/27/2011,LGA,DFW,12.52173913,8.794985995,11.35592107
11/6/2011,LGA,DTW,9.684210526,6.847973192,10.34889236
9/15/2011,MIA,JFK,12.88461538,8.276844438,10.5933842
4/23/2012,JFK,MIA,13.08,9.036592278,10.52862159
12/19/2011,JFK,MCO,12.38461538,8.690578453,10.57419046
8/10/2012,DEN,LAS,11.54545455,8.267706959,10.69254248
10/6/2012,MIA,JFK,19.03125,13.24577687,10.05048812
5/27/2012,LAX,JFK,14.10714286,9.48425317,12.37587944
11/7/2011,SEA,ORD,9.473684211,6.39764211,11.02349244
9/10/2011,BOS,ORD,12,7.840807412,10.89265509
9/7/2012,JFK,LAX,18.74358974,12.36020343,13.19936228
6/6/2012,LGA,MIA,11.30434783,7.276580007,11.36435988
9/12/2011,DEN,LAX,12.16,7.603069556,11.77798956
9/13/2012,ORD,SFO,16.70588235,11.46147542,12.13869664
7/6/2012,ATL,LGA,10.5,8.110839308,11.03357341
7/28/2012,LGA,BOS,5.923076923,4.87273945,7.697005567
8/9/2012,LAX,JFK,17,11.30107454,13.26887253
2/7/2012,ORD,IAH,9.388888889,6.590000347,10.57419046
3/27/2012,PHX,DEN,9.222222222,6.830343679,11.32608082
12/22/2011,SEA,ORD,15.17857143,11.22184896,10.29739075
11/30/2011,MCO,EWR,13.26923077,9.232801058,10.28991588
10/3/2011,ORD,MSP,12.88461538,8.257490772,12.67382651
3/13/2012,LAX,BOS,7.5,4.760952286,11.15519249
12/30/2011,DEN,LAX,13.34482759,9.009026672,10.69856825
3/28/2012,BOS,LGA,6.916666667,7.902339508,12.96310102
10/4/2011,LAX,LAS,13.83333333,9.203010502,11.68817708
10/15/2012,BOS,ORD,11.80952381,9.841844581,12.48750264
9/2/2012,ATL,BOS,9.052631579,5.720078517,9.981085665
8/10/2012,ORD,PHL,9.95,6.660764932,11.85074607
8/31/2012,ATL,DTW,11.42857143,8.470958792,11.01843144
11/19/2011,DTW,LGA,8.176470588,5.352981577,9.695070927
10/9/2011,DEN,SEA,11.39130435,7.359218897,10.58061035
4/21/2012,JFK,LAS,15.07407407,11.83516899,10.26730984
8/25/2012,CLT,ATL,11.26315789,9.230638026,8.285436883
3/18/2012,ORD,MSP,7.777777778,5.61044777,10.89806866
11/5/2012,SFO,ORD,9.888888889,7.895560099,11.98222496
4/6/2012,BOS,ORD,8.611111111,5.542763049,11.58635975
10/15/2011,EWR,MCO,16.03225806,10.2647743,10.62494123
1/9/2012,SFO,EWR,12.90909091,10.61853317,10.6186724
1/12/2012,DTW,ORD,9.631578947,6.775860145,11.55241587
7/20/2012,JFK,LAX,17.51351351,11.50029377,13.37209911
5/29/2012,CLT,ATL,10.89473684,12.16047668,10.8151672
1/10/2012,DEN,PHX,9,6.259111006,11.36435988
1/29/2012,ATL,DEN,9.333333333,6.868512982,10.09258868
5/10/2012,SFO,LAS,12.95652174,10.46847328,10.71652964
3/30/2012,DFW,LGA,11.0952381,7.860691839,11.26936373
3/13/2012,LAS,LAX,12.59090909,9.893042726,10.74021219
6/12/2012,LAS,SFO,14.96428571,11.01003631,11.12193089
8/22/2012,DFW,PHL,8.25,5.927337795,10.77518151
7/13/2012,ORD,ATL,9.8,7.96439445,11.87651471
9/28/2011,EWR,ATL,6.333333333,4.850135001,11.14101009
1/28/2012,JFK,MCO,15.37931034,10.54721965,9.881233433
9/4/2012,SFO,DFW,13.51851852,8.581600937,11.30011786
6/3/2012,ORD,SEA,13.61538462,9.830877573,10.88178056
11/24/2011,LAS,ORD,11.04761905,7.506505115,8.766281921
1/28/2012,DEN,DFW,11.52380952,8.51245586,9.06343231
2/5/2012,CLT,LGA,6.153846154,4.180234321,9.229317214
2/6/2012,ORD,SFO,13.68,10.54640539,12.70075056
11/12/2011,PHL,ORD,10.4,7.687310117,10.23673578
1/22/2012,DEN,ATL,12.04761905,9.107558347,10.57419046
9/18/2012,EWR,BOS,11.77272727,9.966285157,11.54860591
2/1/2012,DEN,ATL,9.375,9.5,10.18991385
4/23/2012,DEN,ORD,8.833333333,5.893665593,11.40186904
